epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
159,168,1023,10,9,0,3,---,---,000,4,2,2,2360,1180
202,164,56,4,9,0,5,--c--,-----,000,1,1,0,1478,1478
202,164,57,4,9,0,5,--c--,-----,000,1,1,0,1478,1478
202,164,58,4,9,0,5,--c--,-----,000,1,1,0,1478,1478
202,164,59,4,9,0,5,--c--,-----,000,1,1,0,1478,1478
202,165,60,4,9,0,5,--c--,-----,000,1,1,0,1478,1478
202,165,61,4,9,0,5,--c--,-----,000,1,1,0,1478,1478
202,165,62,4,9,0,5,--c--,-----,000,1,1,0,1478,1478
174,167,131,8,9,0,2,c-,--,000,1,1,0,1478,1478
174,167,132,8,9,0,2,c-,--,000,1,1,0,1478,1478
174,167,133,8,9,0,2,c-,--,000,1,1,0,1478,1478
174,167,134,8,9,0,2,c-,--,000,1,1,0,1478,1478
174,167,135,8,9,0,2,c-,--,000,1,1,0,1478,1478
174,167,136,8,9,0,2,c-,--,000,1,1,0,1478,1478
174,167,137,8,9,0,2,c-,--,000,1,1,0,1478,1478
174,167,138,8,9,0,2,c-,--,000,1,1,0,1478,1478
174,167,139,8,9,0,2,c-,--,000,1,1,0,1478,1478
174,167,140,8,9,0,2,c-,--,000,1,1,0,1478,1478
174,167,141,8,9,0,2,c-,--,000,1,1,0,1478,1478
174,167,142,8,9,0,2,c-,--,000,1,1,0,1478,1478
174,167,143,8,9,0,2,c-,--,000,1,1,0,1478,1478
174,167,144,8,9,0,2,c-,--,000,1,1,0,1478,1478
172,165,145,8,9,0,2,--,--,000,1,1,0,1478,1478
202,166,63,4,9,0,5,--c--,-----,000,1,1,0,1478,1478
210,164,35,3,9,0,4,-c--,----,000,1,1,0,1478,1478
210,164,36,3,9,0,4,-c--,----,000,1,1,0,1478,1478
159,167,156,10,9,0,3,---,---,000,1,1,0,1478,1478
159,167,157,10,9,0,3,---,---,000,1,1,0,1478,1478
159,167,158,10,9,0,3,---,---,000,1,1,0,1478,1478
182,168,115,7,9,0,3,-c-,---,000,1,1,0,1478,1478
210,164,37,3,9,0,4,-c--,----,000,1,1,0,1478,1478
210,164,38,3,9,0,4,-c--,----,000,1,1,0,1478,1478
210,164,39,3,9,0,4,-c--,----,000,1,1,0,1478,1478
182,168,116,7,9,0,3,-c-,---,000,1,1,0,1478,1478
159,167,159,10,9,0,3,---,---,000,1,1,0,1478,1478
182,168,117,7,9,0,3,-c-,---,000,1,1,0,1478,1478
202,166,64,4,9,0,5,--cc-,-----,000,1,1,0,1478,1478
210,164,40,3,9,0,4,-c--,----,000,1,1,0,1478,1478
210,164,41,3,9,0,4,-c-c,----,000,1,1,0,1478,1478
151,167,170,11,9,0,2,--,--,000,1,1,0,1478,1478
182,168,118,7,9,0,3,-c-,---,000,1,1,0,1478,1478
202,166,65,4,9,0,5,--cc-,-----,000,1,1,0,1478,1478
202,166,66,4,9,0,5,--cc-,-----,000,1,1,0,1478,1478
210,164,42,3,9,0,4,-c--,----,000,1,1,0,1478,1478
210,164,43,3,9,0,4,-c--,----,000,1,1,0,1478,1478
182,168,119,7,9,0,3,-c-,---,000,1,1,0,1478,1478
210,165,44,3,9,0,4,-c--,----,000,1,1,0,1478,1478
182,168,120,7,9,0,3,-c-,---,000,1,1,0,1478,1478
151,168,171,11,9,0,2,--,--,000,1,1,0,1478,1478
151,168,172,11,9,0,2,--,--,000,1,1,0,1478,1478
151,168,173,11,9,0,2,--,--,000,1,1,0,1478,1478
202,167,67,4,9,0,5,--cc-,-----,000,1,1,0,1478,1478
151,168,174,11,9,0,2,--,--,000,1,1,0,1478,1478
226,165,1,1,9,0,5,--c--,-----,000,1,1,0,1478,1478
202,167,68,4,9,0,5,--cc-,-----,000,1,1,0,1478,1478
182,168,121,7,9,0,3,-c-,---,000,1,1,0,1478,1478
182,168,122,7,9,0,3,-c-,---,000,1,1,0,1478,1478
159,167,160,10,9,0,3,---,---,000,1,1,0,1478,1478
202,167,69,4,9,0,5,--cc-,-----,000,1,1,0,1478,1478
196,169,1023,5,9,0,4,-cc-,----,000,5,2,3,2950,1180
226,165,2,1,9,0,5,--c--,-----,000,1,1,0,1478,1478
210,165,45,3,9,0,4,-c--,----,000,1,1,0,1478,1478
159,168,161,10,9,0,3,---,---,000,1,1,0,1478,1478
159,168,162,10,9,0,3,---,---,000,1,1,0,1478,1478
184,170,1023,7,9,0,3,-c-,---,000,1,1,0,590,590
196,168,76,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
196,168,77,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
218,164,18,2,9,0,5,--c--,-----,000,1,1,0,1478,1478
161,170,1023,10,9,0,3,---,---,000,1,1,0,590,590
196,168,78,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
218,165,19,2,9,0,5,--c--,-----,000,1,1,0,1478,1478
196,168,79,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
188,167,98,6,9,0,3,cc-,---,000,1,1,0,1478,1478
218,165,20,2,9,0,5,--c--,-----,000,1,1,0,1478,1478
162,170,1023,10,9,0,3,---,---,000,1,1,0,590,590
226,165,3,1,9,0,5,--c--,-----,000,1,1,0,1478,1478
218,166,21,2,9,0,5,--cc-,-----,000,1,1,0,1478,1478
188,167,99,6,9,0,3,cc-,---,000,1,1,0,1478,1478
218,166,22,2,9,0,5,--cc-,-----,000,1,1,0,1478,1478
188,167,100,6,9,0,3,cc-,---,000,1,1,0,1478,1478
188,167,101,6,9,0,3,cc-,---,000,1,1,0,1478,1478
188,167,102,6,9,0,3,cc-,---,000,1,1,0,1478,1478
175,169,131,8,9,0,2,c-,--,000,1,1,0,1478,1478
175,169,132,8,9,0,2,c-,--,000,1,1,0,1478,1478
175,169,133,8,9,0,2,c-,--,000,1,1,0,1478,1478
175,169,134,8,9,0,2,c-,--,000,1,1,0,1478,1478
175,169,135,8,9,0,2,c-,--,000,1,1,0,1478,1478
175,169,136,8,9,0,2,c-,--,000,1,1,0,1478,1478
196,168,80,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
175,169,137,8,9,0,2,c-,--,000,1,1,0,1478,1478
175,169,138,8,9,0,2,c-,--,000,1,1,0,1478,1478
188,167,103,6,9,0,3,cc-,---,000,1,1,0,1478,1478
175,169,139,8,9,0,2,c-,--,000,1,1,0,1478,1478
188,167,104,6,9,0,3,cc-,---,000,1,1,0,1478,1478
175,169,140,8,9,0,2,c-,--,000,1,1,0,1478,1478
175,169,141,8,9,0,2,c-,--,000,1,1,0,1478,1478
183,169,115,7,9,0,3,-cc,---,000,1,1,0,1478,1478
161,169,156,10,9,0,3,--c,---,000,1,1,0,1478,1478
161,169,157,10,9,0,3,--c,---,000,1,1,0,1478,1478
196,168,81,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
175,169,142,8,9,0,2,c-,--,000,1,1,0,1478,1478
175,169,143,8,9,0,2,c-,--,000,1,1,0,1478,1478
175,169,144,8,9,0,2,cc,--,000,1,1,0,1478,1478
175,169,145,8,9,0,2,cc,--,000,1,1,0,1478,1478
161,169,158,10,9,0,3,--c,---,000,1,1,0,1478,1478
196,168,82,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
196,168,83,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
196,168,84,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
183,169,116,7,9,0,3,-cc,---,000,1,1,0,1478,1478
218,166,23,2,9,0,5,-ccc-,-----,000,1,1,0,1478,1478
183,169,117,7,9,0,3,-cc,---,000,1,1,0,1478,1478
188,167,105,6,9,0,3,cc-,---,000,1,1,0,1478,1478
161,169,159,10,9,0,3,--c,---,000,1,1,0,1478,1478
183,169,118,7,9,0,3,-c-,---,000,1,1,0,1478,1478
161,170,160,10,9,0,3,---,---,000,1,1,0,1478,1478
161,170,161,10,9,0,3,---,---,000,1,1,0,1478,1478
183,169,119,7,9,0,3,-c-,---,000,1,1,0,1478,1478
183,169,120,7,9,0,3,-c-,---,000,1,1,0,1478,1478
153,169,170,11,9,0,2,--,--,000,1,1,0,1478,1478
183,170,121,7,9,0,3,-c-,---,000,1,1,0,1478,1478
226,166,4,1,9,0,5,-ccc-,-----,000,1,1,0,1478,1478
196,168,85,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
153,170,171,11,9,0,2,--,--,000,1,1,0,1478,1478
153,170,172,11,9,0,2,--,--,000,1,1,0,1478,1478
153,170,173,11,9,0,2,--,--,000,1,1,0,1478,1478
153,170,174,11,9,0,2,--,--,000,1,1,0,1478,1478
196,168,86,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
226,166,5,1,9,0,5,-ccc-,-----,000,1,1,0,1478,1478
196,168,87,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
218,167,24,2,9,0,5,-ccc-,-----,000,1,1,0,1478,1478
161,170,162,10,9,0,3,---,---,000,1,1,0,1478,1478
184,170,122,7,9,0,3,-c-,---,000,1,1,0,1478,1478
226,166,6,1,9,0,5,-ccc-,-----,000,1,1,0,1478,1478
212,170,1023,3,9,0,4,ccc-,----,000,6,1,5,3540,590
190,170,98,6,9,0,3,cc-,---,000,1,1,0,1478,1478
190,170,99,6,9,0,3,cc-,---,000,1,1,0,1478,1478
190,170,100,6,9,0,3,cc-,---,000,1,1,0,1478,1478
190,170,101,6,9,0,3,cc-,---,000,1,1,0,1478,1478
197,170,76,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
197,170,77,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
190,170,102,6,9,0,3,cc-,---,000,1,1,0,1478,1478
190,171,103,6,9,0,3,cc-,---,000,1,1,0,1478,1478
190,171,104,6,9,0,3,cc-,---,000,1,1,0,1478,1478
197,170,78,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
190,171,105,6,9,0,3,cc-,---,000,1,1,0,1478,1478
198,170,79,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
221,172,1023,2,9,0,5,-ccc-,-----,000,6,4,2,3540,2360
177,171,131,8,9,0,2,c-,--,000,1,1,0,1478,1478
177,171,132,8,9,0,2,c-,--,000,1,1,0,1478,1478
198,171,80,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
177,171,133,8,9,0,2,c-,--,000,1,1,0,1478,1478
177,171,134,8,9,0,2,c-,--,000,1,1,0,1478,1478
177,171,135,8,9,0,2,c-,--,000,1,1,0,1478,1478
177,171,136,8,9,0,2,c-,--,000,1,1,0,1478,1478
177,171,137,8,9,0,2,c-,--,000,1,1,0,1478,1478
177,171,138,8,9,0,2,c-,--,000,1,1,0,1478,1478
177,171,139,8,9,0,2,c-,--,000,1,1,0,1478,1478
177,171,140,8,9,0,2,c-,--,000,1,1,0,1478,1478
198,171,81,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
198,171,82,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
185,171,115,7,9,0,3,-c-,---,000,1,1,0,1478,1478
177,171,141,8,9,0,2,c-,--,000,1,1,0,1478,1478
220,170,18,2,9,0,5,-ccc-,-----,000,1,1,0,1478,1478
198,171,83,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
177,171,142,8,9,0,2,c-,--,000,1,1,0,1478,1478
177,171,143,8,9,0,2,c-,--,000,1,1,0,1478,1478
177,171,144,8,9,0,2,c-,--,000,1,1,0,1478,1478
212,169,35,3,9,0,4,cccc,----,000,1,1,0,1478,1478
212,169,36,3,9,0,4,cccc,----,000,1,1,0,1478,1478
177,171,145,8,9,0,2,c-,--,000,1,1,0,1478,1478
198,171,84,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
212,169,37,3,9,0,4,cccc,----,000,1,1,0,1478,1478
185,171,116,7,9,0,3,-c-,---,000,1,1,0,1478,1478
185,171,117,7,9,0,3,-c-,---,000,1,1,0,1478,1478
212,169,38,3,9,0,4,cccc,----,000,1,1,0,1478,1478
212,169,39,3,9,0,4,cccc,----,000,1,1,0,1478,1478
212,169,40,3,9,0,4,ccc-,----,000,1,1,0,1478,1478
163,171,156,10,9,0,3,---,---,000,1,1,0,1478,1478
185,171,118,7,9,0,3,-c-,---,000,1,1,0,1478,1478
163,171,157,10,9,0,3,---,---,000,1,1,0,1478,1478
163,171,158,10,9,0,3,---,---,000,1,1,0,1478,1478
163,171,159,10,9,0,3,---,---,000,1,1,0,1478,1478
212,169,41,3,9,0,4,ccc-,----,000,1,1,0,1478,1478
185,171,119,7,9,0,3,-c-,---,000,1,1,0,1478,1478
220,170,19,2,9,0,5,-ccc-,-----,000,1,1,0,1478,1478
185,171,120,7,9,0,3,-c-,---,000,1,1,0,1478,1478
198,171,85,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
198,171,86,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
212,169,42,3,9,0,4,ccc-,----,000,1,1,0,1478,1478
163,171,160,10,9,0,3,---,---,000,1,1,0,1478,1478
198,172,87,5,9,0,4,-cc-,----,000,1,1,0,1478,1478
212,169,43,3,9,0,4,ccc-,----,000,1,1,0,1478,1478
155,171,170,11,9,0,2,--,--,000,1,1,0,1478,1478
192,173,1023,6,9,0,3,cc-,---,000,4,2,2,2360,1180
212,169,44,3,9,0,4,ccc-,----,000,1,1,0,1478,1478
185,171,121,7,9,0,3,-c-,---,000,1,1,0,1478,1478
163,171,161,10,9,0,3,---,---,000,1,1,0,1478,1478
185,172,122,7,9,0,3,-c-,---,000,1,1,0,1478,1478
212,170,45,3,9,0,4,ccc-,----,000,1,1,0,1478,1478
155,171,171,11,9,0,2,--,--,000,1,1,0,1478,1478
163,172,162,10,9,0,3,---,---,000,1,1,0,1478,1478
204,168,56,4,9,0,5,--cc-,-----,000,1,1,0,1478,1478
220,170,20,2,9,0,5,-ccc-,-----,000,1,1,0,1478,1478
228,170,1,1,9,0,5,-ccc-,-----,000,1,1,0,1478,1478
228,170,2,1,9,0,5,-ccc-,-----,000,1,1,0,1478,1478
155,171,172,11,9,0,2,--,--,000,1,1,0,1478,1478
204,168,57,4,9,0,5,--cc-,-----,000,1,1,0,1478,1478
155,171,173,11,9,0,2,--,--,000,1,1,0,1478,1478
204,169,58,4,9,0,5,--cc-,-----,000,1,1,0,1478,1478
204,169,59,4,9,0,5,--cc-,-----,000,1,1,0,1478,1478
155,171,174,11,9,0,2,--,--,000,1,1,0,1478,1478
204,169,60,4,9,0,5,--cc-,-----,000,1,1,0,1478,1478
204,169,61,4,9,0,5,--cc-,-----,000,1,1,0,1478,1478
204,169,62,4,9,0,5,--cc-,-----,000,1,1,0,1478,1478
